id,latitude,longitude,price,minimum_nights,reviews_per_month,rate,num_bedroom,num_skytrain,num_bustop,num_restaurant,num_parks,num_market,dis_skytrain,dis_bustop,dis_restaurant,dis_parks,dis_market
54343284,49.27680587768555,-123.1292495727539,300,30,1.0,4.922222,1,2,31,64,4,5,589.5,122.74,61.52,272.4,84.7
54345288,49.29113,-123.12291,761,9,0.0,4.925555,1,3,13,22,4,1,650.79,290.76,237.49,159.66,215.68
54365821,49.27680587768555,-123.1292495727539,300,30,0.0,4.922222,1,2,31,64,4,5,589.5,122.74,61.52,272.4,84.7
54365910,49.27680587768555,-123.1292495727539,163,30,0.16,4.786667,1,2,31,64,4,5,589.5,122.74,61.52,272.4,84.7
54366045,49.27680587768555,-123.1292495727539,200,30,0.0,4.8055553,1,2,31,64,4,5,589.5,122.74,61.52,272.4,84.7
54400986,49.212772,-123.063576,130,30,0.14,4.71,1,0,15,0,1,0,3669.5,173.27,865.31,394.43,1476.28
501681193430525310,49.26616,-123.14731,140,30,0.0,4.934444,1,0,13,32,3,2,2065.25,232.69,147.26,326.21,341.74
539840891599271273,49.273327,-123.119072,174,30,0.1,4.6677775,1,3,18,47,7,3,245.69,123.6,17.88,166.31,102.16
546566442410025454,49.2672,-123.14684,155,30,0.0,4.7755556,1,0,15,32,4,2,1984.58,113.79,85.69,286.0,296.66
546611144864188281,49.273464,-123.15007,457,2,0.13,4.8211117,1,0,6,18,1,1,2046.81,162.74,93.28,365.06,429.49
547088555422230202,49.23556,-123.12669,268,30,0.0,4.65,1,1,15,1,1,0,778.51,179.52,404.3,325.2,2080.79
547121443509601049,49.23504,-123.12689,268,30,0.12,4.73,1,1,16,1,1,0,774.62,136.89,445.04,384.76,2065.51
552199534066642003,49.27905,-123.07353,200,1,0.0,4.871111,1,0,16,8,2,1,1525.41,215.28,235.3,59.56,371.27
553735892212964235,49.2712,-123.15138,295,30,0.0,4.857778,1,0,11,42,1,1,2170.38,155.52,196.34,391.47,286.59
553817958707241245,49.28042,-123.12475,237,30,0.14,4.8644443,1,5,38,96,5,4,499.21,86.85,39.82,110.19,199.86
563594163484468406,49.28097,-123.11662,150,30,0.0,4.9166665,1,8,52,77,7,5,221.56,7.03,47.62,247.28,116.38
567362169637674569,49.25172517969593,-123.07252418228978,354,5,0.0,4.861111,4,0,21,14,1,2,1152.87,253.96,277.85,483.25,376.95
567446694511645765,49.2071,-123.06412,118,30,0.2,4.8188887,1,0,9,0,1,0,3849.42,203.32,1486.78,365.14,2102.72
570195587276921845,49.274239,-123.125465,100,270,0.17,4.7355556,1,1,25,65,7,6,260.4,126.16,32.89,168.46,50.1
571695141018956700,49.27315,-123.12773,229,30,0.0,4.91,1,1,20,36,6,4,449.88,51.67,142.29,138.21,201.3
572072739835519976,49.27672,-123.13028,629,2,0.0,4.8055553,1,1,28,53,4,5,654.24,127.21,29.88,214.06,9.94
573110646948523595,49.27692,-123.13115,169,30,0.11,4.7144446,1,1,27,52,2,4,721.11,61.23,26.47,203.55,57.03
573217195003184747,49.28496,-123.12473,354,60,0.0,4.79,1,6,36,86,6,4,364.33,64.91,9.37,176.43,115.29
575615010351390473,49.22852,-123.06424,149,30,0.0,4.703333,1,0,18,14,2,6,2193.61,130.13,284.73,434.88,212.11
576412377141750764,49.27854,-123.12577,310,30,0.0,4.6977777,1,4,34,104,2,7,526.01,111.32,59.83,233.29,296.16
578234710130263021,49.27757,-123.12637,104,30,0.0,4.695555,1,3,34,100,4,6,467.56,20.22,29.86,190.84,256.69
579810853044249768,49.26994,-123.07656,215,2,0.07,4.733333,1,2,9,0,2,1,493.97,45.89,502.85,212.49,447.15
579879383118248204,49.27417,-123.1319,275,30,0.17,4.9066663,1,1,12,21,5,3,726.27,84.05,69.4,114.28,167.47
581928232249099826,49.26498,-123.08971,430,6,0.0,4.9433336,1,1,12,8,6,2,772.69,194.43,258.22,143.28,257.29
584150232091383638,49.25498,-123.10135,100,30,0.0,4.954444,1,0,10,25,6,1,1233.3,26.1,34.77,19.82,429.1
584864664434896747,49.27577,-123.1313,199,30,0.08,4.871111,1,1,26,41,4,3,695.21,85.32,132.61,85.38,72.65
586256195425300380,49.28052781574435,-123.13481779014184,250,30,0.0,4.7033334,1,0,20,31,2,2,1149.41,167.93,125.66,344.82,208.31
586313115486065213,49.28287,-123.11562,890,15,0.0,4.784445,1,7,72,72,7,4,50.35,14.27,15.15,144.39,118.82
587094001717853478,49.28766,-123.14036,200,30,0.09,4.497778,1,0,15,44,7,2,1507.0,50.12,29.28,113.59,190.73
588073002881427772,49.28378,-123.10693,340,30,0.29,4.7222223,1,7,38,53,5,3,397.14,54.16,54.67,280.06,137.05
589891753220103775,49.26268,-123.1527,120,30,0.0,4.8155556,1,0,15,12,3,2,2594.39,122.32,34.65,235.28,224.9
590506487665240203,49.28577,-123.12295,180,30,0.19,4.7977777,1,6,40,91,6,4,227.86,111.61,65.45,176.19,114.42
591202087897623948,49.28588,-123.12715,439,18,0.0,4.8799996,1,4,29,70,6,3,532.69,30.99,20.59,166.53,193.1
592719174009370781,49.23394,-123.06891,100,30,0.11,4.8311105,1,0,17,20,2,4,1857.85,137.55,227.87,261.34,286.71
594115430864955882,49.22397,-123.13114,186,1,1.11,4.571111,1,0,11,2,0,0,1122.56,288.29,360.5,809.26,1447.05
595609500674965648,49.279587,-123.119118,220,30,0.0,4.634444,1,8,36,106,4,4,322.68,164.74,92.32,52.52,105.69
597738392807357866,49.26499,-123.17983,180,30,0.18,4.8433332,1,0,18,25,2,3,4334.74,135.87,89.94,353.76,141.95
598657825844747523,49.25318,-123.05346,309,30,0.0,4.8055553,1,2,8,0,1,0,565.79,281.31,758.67,293.57,1273.62
600047374348513403,49.27707,-123.13051,159,30,0.57,4.6722226,1,1,30,57,3,5,684.83,96.3,26.43,237.7,37.2
603544416657092376,49.26954,-123.051,100,30,0.17,4.938889,1,0,5,6,1,1,1249.68,395.63,379.66,105.47,348.11
603818499899628527,49.27706,-123.12069,100,30,0.19,4.841111,1,5,34,116,7,7,294.0,204.93,51.17,125.9,190.29
604421305038384850,49.28369,-123.10652,132,90,0.0,4.826667,1,7,37,53,4,3,426.96,83.3,30.68,254.98,134.53
606782474301973291,49.2264,-123.15904,110,30,0.0,4.8411117,1,0,15,0,2,1,3118.99,85.93,626.73,319.44,283.92
607375248551086733,49.22125,-123.14227,300,30,0.16,4.91,1,0,7,0,1,0,1981.62,149.79,558.09,172.74,584.08
608236843149959834,49.27065,-123.109,297,30,0.11,4.875555,1,5,4,13,6,1,665.55,190.18,126.5,91.1,220.84
608629349064811166,49.26468,-123.12203,110,30,0.0,4.793333,1,2,20,38,6,1,504.78,142.13,103.51,19.39,495.53
608705726758009728,49.27692,-123.10058,325,30,0.16,4.8422217,1,3,43,33,8,1,404.21,154.9,47.4,227.92,476.59
609353050084506686,49.23492,-123.08652,120,40,0.18,4.866667,1,0,18,2,2,0,2193.96,228.42,316.09,320.37,701.47
609670248608941536,49.27804,-123.12408,321,30,0.1,4.868889,1,4,34,115,6,7,420.2,113.19,55.63,153.61,185.83
612209813935397709,49.25756,-123.0975,270,21,0.08,4.828889,1,0,13,28,3,1,1366.9,215.01,246.96,114.86,340.42
612467374898116535,49.26119,-123.13178,250,30,0.0,4.862222,1,0,12,18,0,0,1266.56,252.1,263.95,514.21,514.89
612551607860152584,49.26001,-123.13188,80,30,0.0,4.8766665,1,0,12,16,1,2,1299.16,283.89,386.44,483.05,423.81
612978442890747839,49.23021,-123.12753,628,30,0.09,4.7511115,1,2,18,2,1,0,857.7,84.42,370.81,263.84,1918.2
615971194962131099,49.264004,-123.121536,500,30,0.17,4.7766666,1,2,21,39,8,2,510.14,87.78,34.04,101.04,453.88
616050328255396636,49.28154,-123.10701,200,4,1.0,4.674444,1,6,41,58,8,4,290.84,36.51,70.11,173.68,113.8
618202202662861233,49.28125,-123.08334350585938,175,30,0.1,4.8622227,1,0,14,4,1,0,1343.78,80.9,98.35,458.82,604.34
619526107737085452,49.27029,-123.1555,450,5,0.19,4.8944445,1,0,12,32,0,2,2482.68,227.92,87.84,541.78,149.35
619599861618191200,49.27039,-123.11108,189,30,0.09,4.892222,1,4,4,9,4,1,541.83,181.39,166.31,108.93,373.21
619891189877830557,49.2795,-123.13108,145,30,0.59,4.8022223,1,2,31,60,4,4,864.57,74.0,63.84,372.42,115.24
621942437539954996,49.28426,-123.12495,269,30,0.11,4.8433332,1,5,37,82,6,3,402.66,28.12,37.09,252.59,194.68
623060084990213309,49.263187,-123.182526,73,30,0.2,4.8177776,1,0,17,19,1,1,4575.91,135.73,156.64,320.35,350.48
623084365479772345,49.25941,-123.1768,450,5,0.09,4.921111,1,0,6,0,2,0,4323.73,188.96,515.54,377.24,564.67
624699089278954370,49.274921,-123.115028,178,30,0.18,4.877778,1,5,14,48,5,2,500.73,89.16,77.98,180.95,386.2
625246115951293189,49.29171,-123.13414,165,30,0.08,4.6499996,1,0,15,59,6,5,1239.14,77.43,38.5,202.49,81.51
625692179289449975,49.28869,-123.12571,169,30,0.1,4.798889,1,4,23,68,6,3,545.97,43.34,109.6,159.24,236.1
626670584936455248,49.278069,-123.119423,350,30,0.09,4.826667,1,6,40,114,5,6,431.99,179.71,61.49,119.96,176.38
627575545227410226,49.288479,-123.126862,80,30,0.14,4.628889,1,3,23,71,5,3,600.94,72.78,50.67,223.0,322.86
627861999341961586,49.21843,-123.09575,180,30,0.0,4.8266664,1,0,10,3,0,0,1715.47,339.66,336.31,533.67,796.82
628492950660821905,49.26265,-123.15237,179,30,0.09,4.8366666,1,0,15,13,3,2,2575.51,121.19,46.79,257.06,205.7
628536101890683784,49.26006,-123.1636,95,30,0.95,4.7288885,1,0,15,8,2,2,3426.96,284.69,271.2,336.94,287.04
630450878058080908,49.246101,-123.134766,529,5,0.19,4.871111,1,0,10,0,1,0,1416.4,317.5,715.85,143.12,1374.96
630554163349053159,49.29167,-123.13313,144,30,1.43,4.6144443,1,0,15,57,6,5,1175.86,71.87,89.69,167.06,154.88
634252953382412756,49.28948,-123.12637,199,30,0.11,4.752222,1,2,22,65,6,3,639.28,53.03,47.44,122.78,278.62
635567434949366572,49.23965835571289,-123.1181182861328,180,30,0.17,4.73,1,1,6,0,1,0,730.61,131.18,540.72,484.51,1334.91
637709720539029416,49.27559,-123.11814,216,14,0.21,4.695555,1,4,21,69,8,4,297.15,31.97,80.07,134.24,195.99
638231398518931821,49.24362,-123.09228,100,30,0.11,4.928889,1,0,10,5,0,2,1817.67,154.32,294.51,601.17,161.37
638257517892456878,49.266083,-123.146225,245,30,0.19,4.941111,1,0,15,34,3,2,1999.32,221.35,84.36,253.02,310.28
638563804431432725,49.26778,-123.13862,600,30,0.0,4.904444,1,0,23,20,8,1,1426.64,48.35,144.71,114.5,307.43
639893927189178683,49.27728,-123.12187,1000,30,0.0,4.7811112,1,5,34,122,7,7,304.95,169.52,133.46,178.59,152.01
640175272296394289,49.25424,-123.07215,110,30,0.19,4.9366665,1,1,10,0,3,0,874.56,271.03,516.64,317.7,651.0
640471776476857550,49.277103,-123.128587,118,30,0.21,4.8399997,1,2,32,75,3,5,562.45,124.82,105.43,326.33,138.43
641316977281490648,49.26069,-123.09888,120,30,0.23,4.8577776,1,0,25,40,2,4,1159.14,143.3,111.23,407.67,224.73
642006705469754937,49.2407,-123.07155,279,3,0.22,4.88,1,0,15,5,1,1,1413.87,67.63,437.19,373.11,431.29
642093491066075534,49.2855514,-123.1238497,450,30,0.0,4.848889,1,6,38,88,5,4,292.78,141.29,4.9,140.79,67.09
643634809245101162,49.28489,-123.05991,115,30,0.1,4.8788886,1,0,18,19,5,0,2517.76,15.13,166.08,173.21,500.46
644390721714287946,49.2664,-123.09501,130,30,0.0,4.857778,1,2,18,13,3,2,842.68,59.22,388.71,85.51,453.96
644832400238584702,49.27716,-123.11052,140,30,0.2,4.77,1,8,20,29,4,1,263.86,200.04,235.67,224.59,353.73
644882836119147586,49.27676,-123.10922,130,30,0.0,4.9144444,1,6,16,21,5,1,293.41,141.69,311.36,188.78,361.74
644946595093091777,49.27675,-123.10854,140,30,0.13,4.883333,1,5,15,17,6,1,299.71,103.91,301.89,140.24,355.42
644962659608112747,49.27659,-123.1102,170,30,0.1,4.9166665,1,6,16,24,5,1,318.83,213.15,243.46,257.28,400.98
644980306500656962,49.27864,-123.11032,175,30,0.09,4.8222218,1,8,34,41,7,3,111.63,88.49,165.88,80.23,214.06
644987082651664397,49.27665,-123.10904,175,30,0.0,4.9144444,1,6,16,19,5,1,306.2,138.13,315.61,174.02,371.16
645169552374466361,49.2812,-123.10325,120,180,1.0,4.9944444,1,7,40,70,6,3,483.17,48.93,71.43,117.99,191.77
647044762705372171,49.26175698969618,-123.09920623898506,185,30,0.2,4.8811116,1,0,28,38,1,4,1117.04,92.98,39.13,344.4,104.02
647404438885443851,49.21871,-123.14916,148,30,0.0,4.8766665,1,0,7,1,0,1,2458.06,108.55,70.82,514.11,78.9
648697303734071693,49.27664,-123.10189,299,30,0.0,4.7044444,1,3,37,31,9,0,401.75,157.56,129.44,127.94,516.19
649087750077858826,49.263854321980816,-123.14929234843048,697,30,0.0,4.821111,3,0,16,29,1,1,2315.11,53.54,214.96,307.92,54.74
649454849258304930,49.28023,-123.12476,450,30,0.0,4.815555,1,4,38,92,5,4,509.84,66.47,29.23,115.55,220.91
649920624350966941,49.2669374,-123.1762327,200,30,0.1,4.732222,1,0,12,25,2,4,4031.22,184.89,287.22,217.94,310.47
650645530596109085,49.28003,-123.1163,240,30,0.0,4.9455557,1,8,43,76,6,5,319.71,97.21,86.37,196.36,84.41
650716031008774835,49.28381,-123.1087,127,60,0.12,4.9266667,1,7,44,60,4,3,302.68,60.43,51.58,212.69,177.88
654545174431302984,49.27658,-123.12131,208,30,0.26,4.8933334,1,4,32,113,7,7,231.17,214.65,55.64,178.16,230.94
656091686829583528,49.21335144081899,-123.1291120385915,150,30,0.0,4.8277774,1,1,6,1,1,0,974.12,156.6,286.68,236.02,967.37
656099630959623902,49.27901,-123.12712,134,30,0.29,4.8044443,1,4,32,85,3,6,624.85,108.68,87.4,189.62,347.41
656454412385454329,49.26763,-123.16239,256,30,0.22,4.852222,1,0,15,21,0,2,3036.06,141.84,193.63,569.86,392.23
657437886448921576,49.2402685,-123.1966503,300,7,0.0,4.7844443,1,0,0,0,0,0,5288.16,560.76,948.4,708.2,940.91
657545685578318087,49.25686,-123.11934,299,180,0.0,4.7788887,1,2,13,19,4,2,751.66,85.86,158.09,266.59,405.97
658785218584159346,49.2798136,-123.1056406,162,30,0.0,4.8155556,1,8,40,58,8,3,270.23,53.09,65.35,46.67,181.62
659373559386662658,49.25429,-123.19162,599,30,0.0,4.8622227,1,0,5,0,0,0,5530.24,420.66,521.19,584.8,803.67
660211082157977368,49.27252,-123.12551,800,1,0.0,4.755556,1,2,19,40,5,5,344.58,47.69,198.17,101.08,227.94
660437774422385333,49.25185,-123.10704,775,3,0.0,4.8966665,1,1,8,11,2,0,703.88,337.96,427.75,332.83,507.83
661114733471342108,49.2343244776792,-123.18530011536603,110,30,0.0,4.7799997,1,0,21,4,0,1,4485.91,20.83,64.69,634.62,178.84
661128964387475969,49.26326,-123.20456,80,30,0.11,4.818889,1,0,8,14,1,0,6126.8,89.97,150.23,350.1,1427.43
662910604108180313,49.26276,-123.03713,213,30,0.54,4.7777777,1,2,15,2,1,0,370.75,82.28,285.85,452.51,962.11
663293178411678954,49.20351,-123.13076,142,30,0.22,4.795556,1,1,14,4,3,0,946.17,88.98,136.56,243.03,972.88
663702077821576696,49.274987960447525,-123.11507921665908,250,30,0.0,4.788889,1,5,14,49,5,2,497.72,97.48,70.15,180.52,383.38
663745398442991739,49.25914,-123.10255,97,30,0.22,4.907778,1,1,18,34,4,3,960.49,121.48,129.42,348.97,66.4
663757945999825510,49.26378,-123.03791,326,2,0.19,4.883333,1,2,19,2,1,0,488.16,204.45,382.88,373.96,841.73
664084044932877091,49.27616,-123.12804,358,31,0.0,4.7844443,2,2,31,75,4,4,480.24,29.21,9.01,288.29,183.89
664886197465372113,49.28924,-123.13799,149,30,0.24,4.7355556,1,0,16,81,9,6,1377.75,76.08,33.1,308.2,60.01
665998924754378117,49.29027,-123.1346,165,30,0.66,4.6433334,1,0,19,73,6,5,1189.67,72.26,24.97,290.04,12.82
666295873368579927,49.27444774101056,-123.12809994973756,269,1,0.37,4.9322224,1,1,27,53,6,4,449.54,116.53,85.17,235.87,155.11
667058683746139086,49.28010521118674,-123.10851082205772,180,30,0.0,4.9011116,1,7,41,50,9,3,97.74,87.16,8.75,217.08,33.01
669491823340176135,49.27982,-123.10877,1000,10,0.0,4.8188887,1,7,38,47,9,3,61.17,123.73,24.06,185.98,47.65
670265633425379347,49.23807305130774,-123.037925841627,120,30,0.0,4.79,2,2,20,16,1,1,454.77,312.41,283.15,137.39,400.43
671823250443454145,49.29177,-123.13464,165,30,0.19,4.661111,1,0,13,58,5,5,1273.26,99.38,9.41,167.28,44.96
671978054596144009,49.2813495,-123.0827452,250,3,0.0,4.898889,1,0,16,4,0,0,1384.8,78.86,139.29,500.73,560.35
672483331845764646,49.28331679999999,-123.1165231,220,30,0.0,4.698889,1,7,68,78,7,5,36.16,18.88,10.73,223.35,37.74
672539754704904434,49.28123,-123.12559,200,30,0.12,4.841111,1,5,36,97,3,4,523.5,15.86,72.46,82.98,119.42
672574528925616187,49.27232,-123.12162,215,90,0.0,4.705556,1,2,17,44,5,4,247.45,161.74,177.45,63.37,174.16
673560690898508975,49.28021,-123.10725,350,30,0.13,4.6266665,1,8,38,55,8,4,174.65,66.56,22.3,170.54,71.24
674078958857381323,49.24378,-123.08772,381,7,0.12,4.8133335,1,0,11,5,1,2,2126.85,199.72,280.69,366.59,170.13
674223024869439643,49.28018,-123.12309,150,30,0.0,4.855555,1,5,44,106,5,4,411.89,84.3,56.79,233.52,198.89
674503225445081949,49.27546,-123.13177,180,30,0.17,4.718889,1,1,22,34,4,3,722.99,62.59,132.01,37.11,92.16
675410579521979058,49.28256,-123.1356,108,30,1.0,4.878889,1,0,16,26,2,3,1194.94,64.63,59.15,433.44,207.63
675514122324795347,49.27731,-123.12614,101,30,0.0,4.6377773,1,3,37,101,4,5,435.23,24.65,8.67,162.11,223.61
676953748183907263,49.279407,-123.0892557,111,30,0.27,4.855555,1,1,18,3,3,0,886.67,220.99,324.92,86.27,847.31
677047880782607284,49.2760458,-123.1224837,230,30,0.0,4.8566666,1,3,32,93,8,5,172.88,134.96,42.38,138.19,131.5
678875379298619555,49.27944,-123.10813,398,1,0.11,4.8733335,1,8,36,41,9,3,85.8,76.13,40.76,218.98,55.11
678876910806349642,49.27833,-123.10656,348,1,0.0,4.81,1,8,32,31,7,2,232.22,70.31,130.21,152.77,212.06
679236156119656441,49.2814341,-123.1251497,145,30,0.11,4.841111,1,5,38,97,3,4,486.9,28.83,66.79,120.54,88.14
679741355346209556,49.2792813,-123.1065474,349,1,0.19,4.7744446,1,8,33,49,8,3,200.89,37.28,63.0,124.05,136.37
679904349658003158,49.23383,-123.06201,150,30,0.0,4.9100003,1,0,20,18,1,4,1641.93,102.1,241.77,438.04,317.59
681325363424632084,49.27882,-123.13223,184,30,0.0,4.8766665,1,1,30,50,4,4,887.57,134.87,120.85,338.69,189.62
682005199868714574,49.27372,-123.11538,168,30,1.0,4.7622223,1,3,13,32,6,2,482.03,86.96,211.33,88.49,363.02
683422077897025593,49.27484,-123.06095,925,3,0.1,4.838889,1,0,4,1,1,0,1430.85,333.71,348.93,413.35,601.05
684066474417559397,49.27558,-123.11621,160,30,0.11,4.8999996,1,4,17,60,5,2,429.1,106.24,75.27,163.75,319.48
684585572455552764,49.2752667,-123.1138946,1000,30,0.0,4.8344445,1,5,12,38,6,1,567.09,123.15,84.04,222.86,472.98
684879403008239715,49.27802,-123.12099,177,1,0.0,4.7444444,1,6,40,126,7,6,392.87,98.23,117.85,183.87,85.82
685600032209463805,49.26902,-123.14782,155,30,0.22,4.744445,1,0,9,35,3,1,1977.74,160.67,78.56,308.19,384.72
685648100565353058,49.24468,-123.0877,115,30,0.37,4.9166665,1,0,10,5,1,2,2102.2,200.5,209.77,454.03,166.71
685741610006132628,49.26286646190723,-123.10040635705202,130,30,0.0,4.8244443,1,0,26,36,1,4,1023.44,8.15,32.64,347.33,22.06
686132301906727786,49.23848,-123.02492,206,14,0.0,4.942222,1,1,16,3,3,0,490.8,219.35,394.42,180.08,547.62
686256676656663186,49.2677,-123.16022,726,30,0.0,4.9322224,1,0,9,18,0,2,2881.95,70.95,65.31,626.0,238.22
686355130754184337,49.28183,-123.10474,250,30,0.0,4.825556,1,5,45,60,7,3,427.87,44.67,41.39,11.3,194.2
686490801446468450,49.27505,-123.13119,169,30,0.23,4.6533337,1,1,23,35,4,3,676.01,62.02,75.02,66.02,61.07
686555920042331306,49.28342,-123.13319,639,2,0.1,4.6666665,1,0,12,27,3,3,1000.93,146.0,146.66,265.25,167.33
688544334661194671,49.27407,-123.12613,200,30,0.0,4.883333,1,1,25,60,7,6,310.89,84.73,61.18,213.84,54.46
688688410004435455,49.24166,-123.15877,799,7,0.0,4.886667,1,0,6,2,2,2,3203.0,304.64,485.94,209.68,474.09
689112552726266665,49.25646,-123.0925,99,30,0.14,4.664445,1,0,11,12,3,0,1423.08,108.04,149.91,185.67,693.57
689398243305207206,49.28175,-123.02368,101,29,0.54,4.8500004,1,0,22,8,0,0,2005.36,69.4,121.0,613.93,509.18
690166406246340329,49.2736323916337,-123.12881792406384,386,30,0.0,4.8433332,1,1,21,37,6,4,511.52,109.11,156.2,132.87,228.89
690595616379645255,49.25592289999999,-123.1210655,160,365,0.0,4.557778,1,2,12,18,4,2,840.98,125.24,112.02,128.38,450.27
690611072384503803,49.28046,-123.10816,174,3,0.0,4.8900003,1,7,41,52,9,3,144.62,40.85,43.28,241.91,58.33
690786089412941410,49.27500202256895,-123.11679666429846,168,30,0.0,4.843333,1,5,17,61,7,2,374.18,45.82,134.93,86.95,260.58
690789244351835061,49.27556757582444,-123.11694653401204,140,30,0.0,4.765555,1,4,18,64,7,3,377.51,74.61,127.53,143.36,269.7
690797711546563195,49.27514871258591,-123.11545055824756,200,30,0.0,4.8622227,1,5,16,55,5,2,473.16,94.07,55.68,165.94,359.56
690856981671704217,49.27687424577445,-123.11720205597912,200,30,0.0,4.8355556,1,6,25,77,5,5,428.85,74.56,70.55,128.4,343.5
691300893720457145,49.27654696259873,-123.11522159341348,235,30,0.0,4.827778,2,4,17,57,6,3,533.24,49.08,25.3,276.2,425.0
691304096867961808,49.2753608146502,-123.11348127122132,300,30,0.0,4.8611116,2,6,14,31,6,0,541.34,135.97,57.58,239.39,504.33
692619994156833186,49.27428,-123.12665,135,90,0.0,4.874445,1,1,26,61,6,6,345.43,79.02,21.69,253.93,57.8
692707759386456568,49.25740851315869,-123.15763950968577,169,30,0.28,4.8399997,1,0,11,1,1,1,3169.56,15.6,390.25,487.44,309.48
693035339415234591,49.2751253,-123.1328623,167,90,0.0,4.7855554,1,1,16,22,4,2,797.6,45.85,105.19,57.67,173.04
693060936552302721,49.275608700263646,-123.130186317428,475,30,0.65,4.798889,1,1,28,43,3,4,612.47,19.74,147.58,144.57,35.21
693551259753620408,49.21587,-123.12689,85,30,0.19,4.878889,1,1,6,0,1,0,999.97,225.55,607.44,132.98,1036.84
693552256251726400,49.2588,-123.15313,300,29,0.0,4.703333,1,0,14,6,2,1,2838.33,7.59,32.03,402.91,125.5
694024769902737911,49.2055513,-123.0304607,119,30,0.0,4.724445,1,0,8,1,5,1,2969.71,26.78,63.89,319.34,83.31
694114146079123587,49.28536,-123.10756,185,90,0.0,4.982222,1,7,34,45,3,2,277.58,137.06,164.6,403.35,312.85
695048213948653278,49.26511,-123.10141,185,2,0.0,4.876666,1,3,25,34,3,3,897.02,55.42,70.88,414.3,250.53
695231156761467623,49.23447,-123.08706,680,2,0.0,4.826666,1,0,19,2,2,0,2150.95,173.94,256.27,324.37,639.21
695504265229487008,49.2369961,-123.0710575,130,2,0.59,4.834444,1,0,14,16,2,1,1671.01,345.04,390.02,310.67,412.83
696383065795934065,49.274923,-123.1311711,125,30,0.0,4.6144443,1,1,23,33,4,3,673.59,61.73,60.92,71.97,69.3
697475239789950905,49.23422,-123.0622,65,30,0.12,4.931111,1,0,17,23,1,5,1621.76,140.11,237.17,403.99,330.81
698796947921580998,49.27921,-123.10876,148,30,0.0,4.825556,1,8,34,38,9,3,45.11,61.58,48.01,170.93,92.46
699473327351280578,49.2687,-123.0989,150,15,0.0,4.8055553,1,2,15,13,2,0,507.59,86.91,217.51,305.29,557.86
699610805409278822,49.20667,-123.13561,85,30,0.24,4.6400003,1,0,21,9,3,1,1362.9,68.41,284.82,252.55,477.59
700001070527219308,49.25877,-123.09331,119,30,0.25,4.912222,1,0,17,17,3,2,1293.56,70.37,214.34,118.08,441.88
700805085176607075,49.27396,-123.13187,125,30,0.17,4.928889,1,1,11,21,5,3,725.79,107.5,66.07,137.73,185.46
700884339979404841,49.25922,-123.10925,239,30,0.68,4.8511114,1,2,8,13,3,1,554.73,415.44,409.93,301.64,482.7
701502786817409862,49.2780462,-123.1303366,110,30,0.31,4.7233334,1,2,32,68,4,4,725.5,59.97,76.81,341.53,145.18
702079179822599606,49.28344,-123.10905,159,90,0.25,4.9266667,1,7,46,63,4,3,322.55,41.52,52.12,164.35,167.76
703629034331535317,49.25949,-123.10944,209,30,0.85,4.851111,1,2,9,14,3,1,523.56,395.06,389.45,283.59,459.31
704325920638286648,49.23958,-123.03123,300,60,0.0,4.7022223,1,1,17,9,5,1,138.82,59.49,24.17,273.1,203.06
704947591019370743,49.27382,-123.11545,252,90,0.0,4.8277783,1,4,13,34,7,2,475.05,84.72,200.69,99.03,358.31
705065446564205861,49.26108,-123.1027,167,30,0.38,4.818889,1,1,22,40,1,4,879.07,147.31,141.17,331.26,259.23
705387665348652007,49.21877,-123.14081,449,30,0.0,4.883333,1,0,9,0,2,0,1979.7,54.93,581.69,124.42,651.55
706517007757035755,49.27942,-123.1193,250,2,0.19,4.67,1,8,38,110,5,4,342.77,180.1,94.16,50.12,126.65
707477055866962652,49.2855514,-123.1238497,160,30,0.31,4.8399997,1,6,38,88,5,4,292.78,141.29,4.9,140.79,67.09
707963216764884721,49.25179,-123.10887,132,30,0.0,4.9177775,1,1,7,1,1,0,582.83,328.41,499.56,417.73,548.38
708110957663663467,49.27654,-123.13401,169,30,0.34,4.5855556,1,1,15,29,3,3,905.96,135.52,136.85,205.46,261.9
708648709451898433,49.2861,-123.05978,173,30,0.29,4.8099995,1,0,12,4,6,0,2650.56,139.84,210.08,118.41,609.35
708786456328224894,49.2749198,-123.1150309,103,30,0.14,4.877778,1,5,14,48,5,2,500.5,89.14,78.08,180.7,385.98
709368099732537528,49.27803152052934,-123.13698622111984,155,30,0.0,4.888889,1,0,13,23,3,2,1161.0,97.91,293.69,55.05,475.36
709785917316308473,49.28294,-123.10235,150,15,0.0,4.736666,1,5,34,57,5,2,640.37,60.6,54.77,212.03,230.6
710005530855314070,49.2760018,-123.1344173,299,30,0.0,4.8466663,1,1,12,16,3,2,922.21,118.01,75.18,192.41,292.22
710822599949398275,49.27916,-123.12584,149,30,0.48,4.811111,1,4,34,89,3,5,587.94,111.0,87.59,164.43,306.48
710837425541630897,49.25918,-123.08741,150,31,0.42,4.775555,1,1,12,18,2,1,952.21,154.85,265.85,307.52,419.34
710887810479983552,49.28432,-123.13733,290,31,0.63,4.531111,1,0,20,38,5,3,1278.79,10.88,183.88,237.55,166.29
711106272829538917,49.2778214,-123.1296535,199,30,0.0,4.842222,1,2,32,75,4,5,670.3,91.13,101.41,341.09,132.12
